ID zgrism zgrism_hdr_- zgrism_hdr_+ lmass lmass_hdr_- lmass_hdr_+ sSFR sSFR_hdr_- sSFR_hdr_+ Av AV_hdr_- Av_hdr_+ lSigma1 lSigma1_sig tq tq_hdr_- tq_hdr_+ z50 z50_hdr_- z50_hdr_+
GND-21427 1.4721366975248866 0.009372382077610597 0.010413757864011997 10.916269843250479 0.02374664140456062 0.02420330758541489 -11.40103650130705 0.32067619398358893 0.36963886293820103 0.3146193474273788 0.07270299263697569 0.10673418067981538 10.06021768546499 0.028457264558626842 1.0870548859679845 0.3992508051263974 0.13380325906308965 2.662711811748487 0.35360446324095074 0.11024467076961342
GSD-40223 1.5993860948264427 0.002066344718571589 0.0038743963473211185 10.8694668734096 0.024473602814683915 0.05005964212093872 -11.27805287542541 0.27059210975818715 0.28913530013954514 0.41105480374477543 0.0903268981197668 0.045163449059883454 10.055038341638447 0.04639753043990031 1.1568541215670871 0.6377266954334601 0.23189629457732377 4.380754355806101 1.0452298217874119 0.4544840932520966
GSD-39649 1.6034265979756406 0.0012614723767125913 0.002354748436530496 10.750370345862441 0.029212587072061424 0.023558537961339 -12.115453883767765 0.49163342572969704 0.4587153014214831 0.28646585275521175 0.07403865367296486 0.10616863545557226 10.035248412115093 0.031417706932198704 1.2700514353425034 0.38815766369513516 0.21241003609932038 3.2006020240395237 0.3654223191189545 0.284657810466304
GSD-42487 1.6049127965619476 0.0012267762548787697 0.0009541593093502776 10.942157441465877 0.024093299302787585 0.025673187781658058 -11.580586238546589 0.18616108419897337 0.35875237665142556 0.41700216456504735 0.10552655252366644 0.07160730349820221 10.251832850123042 0.03494332884764755 1.0783099603012494 0.33077093930551615 0.15242915825750333 3.147757978431289 0.3698226360222896 0.18178569682458656
GSD-38843 1.6109269958065044 0.0062639803296038465 0.006263980329604069 10.535940610219573 0.0440476114903916 0.0353540039593927 -12.128648656329714 0.4899820587694599 0.5295982526727752 0.31097092739777044 0.12589101206124848 0.09242631265256218 9.688351641130351 0.04526596565585535 1.386416077552043 0.5375981804650181 0.3440593909427594 4.261402385237412 0.9723804175293136 0.7507009229630519
GSD-39012 1.6120155697881593 0.005204676317486445 0.00560503603421636 11.151250437627304 0.017260120689963188 0.01624481947290768 -11.662103984014882 0.09771369628804294 0.3556726722943946 0.49137569270948395 0.05030241799911517 0.0700640822130531 10.201679065129568 0.030718229982206285 0.33064609645913823 0.7965302805669697 0.26547943100711696 7.446342051210415 1.428024823895102 1.1972641870196217
GSD-41520 1.6144267033599995 0.003636660511721068 0.001094908541163342 11.078903512528889 0.03471548119069112 0.02051369343086229 -11.619999629915148 0.24733636837830986 0.3792341355009867 0.24363470765231476 0.07481929576513005 0.0563855562287936 10.288743964639213 0.036361487697257236 1.0753198140425477 0.2645394262692345 0.36142665109184097 4.1096814408092195 0.34279565118775857 0.800383552873285
GSD-44042 1.615989773422704 0.003281065180929632 0.003281065180929632 11.217173488206521 0.03528356899612284 0.02634506485043886 -11.099769978872986 0.08329057939115536 0.1921552187212736 0.6270535816966949 0.06200553722113855 0.06938714879508368 10.236423301736638 0.039714148733184816 0.8019835332192502 0.32954426790326646 0.23024787628327123 3.3383836187018434 0.3629612839683345 0.33057508268668867
GND-33775 1.651771253871939 0.005584470789985474 0.005212172737319554 10.591550623303341 0.03652846560102674 0.04663208374599037 -11.258678139128 0.42284727675032663 0.5557730899874489 0.2527988944879783 0.06561350271756744 0.06813709897593545 9.920640710359113 0.04462039196132837 0.9572935988635216 1.037011337031064 0.24918934901301967 3.976964705841249 1.1237471869927638 0.48507958757160186
GSD-42615 1.7554180935450954 0.00412227341841076 0.004122273418410316 11.03098394276535 0.03753363871596349 0.032565951238852975 -12.312988688576176 0.4732371844619365 0.4457186625469376 0.0018517182804551851 0.0 0.3062587541215904 10.260809507888636 0.03822488358044459 1.021479848345085 0.43743247174269934 0.41735890715801427 6.2698554808667835 1.6194563766832877 2.0288024889150575
GSD-41148 1.7629528920375597 0.003464271641430372 0.0018014212535435448 11.222589735840492 0.02643686921829591 0.03617676840398509 -11.834104300992896 0.35362089773318495 0.27386134905575155 0.33229587469669847 0.07489729031419523 0.0761455784860986 10.211195350524736 0.04035333876698583 0.8936705973468786 0.4161399706509218 0.264881044763977 4.113667562741483 0.5828674748959792 0.608326326455785
GND-33780 1.875535847158731 0.015777252142754383 0.01577725214275416 11.366616351744202 0.03382293037336126 0.031095274698088815 -11.563251124109524 0.6029461800120206 0.6270918965738979 0.0021716400094357567 0.0 0.048566526087548204 10.193604566986956 0.0393390823550149 0.749989367339873 0.8480707569780725 0.21031639633520588 4.00638167254111 1.1456250136229205 0.21139690918312315
GND-17735 1.8758473361221961 0.01424806064271067 0.008707148170545631 11.077444229907272 0.02537183644275487 0.022309718251388944 -11.251764733392195 0.45686438431377674 0.3662384387047819 0.16559985298812474 0.05934612297828973 0.09058092454581068 10.25752985766367 0.035235320391435065 0.8919720825949443 0.4433566106119068 0.2241830209076323 3.275500616576087 0.5433878674023362 0.32918017849903203
GND-19850 1.8763295983520045 0.0070184206872958566 0.006192724135849037 10.81032778209959 0.02446526938596527 0.027288185084346495 -12.135599371252182 0.4267502062515387 0.36680167704398237 0.0015963486007482832 0.0 0.0190777473253924 10.089285394613121 0.03433786722199186 1.2062503492617724 0.329950519791238 0.22385071282763955 4.4747583899366346 0.6613768292765898 0.6079122479910275
GSD-24569 1.9008267976080728 0.001628322849824837 0.0013210921234425577 10.830700846683118 0.018695371862484933 0.014259181929014986 -11.581368569663635 0.29124300324513896 0.29468502760336435 0.24172278724373902 0.06971121997892263 0.06408934739997724 10.203027072026766 0.01901698608137032 0.7241030604926932 0.2058901363794349 0.08932244087015143 2.9171067899967875 0.22282193004399842 0.10205573652130218
GSD-24315 1.9877568040883853 0.002931854859387073 0.0038827267056746884 10.541590707756594 0.022488787405023913 0.02248878740502036 -11.519518319738081 0.6965071258012561 0.47135120866929014 0.4103616215071322 0.15814207890898513 0.10707536592795863 9.932854519014702 0.026288055385011565 0.6245940440694855 0.34562351522669865 0.13300764660276168 2.8515340490516743 0.34939338490154936 0.1501071733135202
GND-14132 2.017288506073754 0.05231820120389852 0.01504148284612139 11.019349958524225 0.02475590755561008 0.027091370532554393 -11.345444956167727 0.30786396998040466 0.3021338406434406 0.002335184695145669 0.0 0.03015963302011123 10.18326960035106 0.03425006303934934 1.0078832766522487 0.332931050447033 0.16473135125471028 4.505805029216932 0.6460524864644359 0.3714476717716755
GSD-43572 2.05698594802696 0.03889569650123992 0.033822344783687175 11.054306577562642 0.03168340298902983 0.038353593091983385 -10.977211736503097 0.21802907259440119 0.4886760605002163 0.31047501552795576 0.11438771533865694 0.11643035311256156 9.882537830321368 0.05129750232525428 0.9812453480917851 0.3265066093140586 0.2453283624441574 5.4335509987169734 0.8742920623999471 0.951385904746771
GND-21738 2.091656582910689 0.008068439829635565 0.007219130373884219 11.191046881251726 0.05987381074649889 0.0365895510117511 -11.937336625852428 0.4409123743008685 0.6581936436330338 0.06851789926218319 0.024177782675899165 0.08289525488879715 10.364825582436096 0.055281479390993614 0.9509043511224748 0.43917327211097973 0.25943670384271295 5.8125615498548955 1.1908224026216283 1.2375622693713089
GND-32933 2.1314106197065454 0.01703058414284575 0.01879236870934653 10.713966415279542 0.029058055339021394 0.03357819728064548 -10.290448267914766 0.31179760446055127 0.1896039671901839 0.3580407366398288 0.09744166762642115 0.11055881519151622 9.935170584305492 0.038241862383756896 1.0977519616301625 0.43876818868283135 0.10608974795111187 4.647011266650342 0.9350562575674326 0.2876521083100423
GND-17599 2.139866691176481 0.0016528730915412737 0.002371513566124861 10.877589774541963 0.02625416216231713 0.033060796796993586 -11.999356384493158 0.39184213905245713 0.72802911758615 0.16015602255882794 0.06573617411202777 0.10923805403910497 10.299409008494395 0.033182401990757726 0.8457168227812597 0.3282132329808099 0.31093077357807786 4.376310592380378 0.6311413578350002 0.8686271075902718
GSD-44133 2.1844732735163914 0.006180576471193966 0.005408004412294609 10.61347021538993 0.02497906695748675 0.02098241624428887 -10.665509814811458 0.30762431070378327 0.515311952647636 0.3321818692668197 0.1136182904670967 0.05164467748504398 9.622363536995968 0.044011888290859405 0.8995128483809198 0.4269392537307808 0.06812057134602179 3.6491807340608746 0.6361752791372144 0.09789209995053305
GND-23018 2.301923604690077 0.016311056470001084 0.016915169672593322 11.24472352444652 0.036687886405601944 0.02554219939630542 -10.759276850100974 0.13893852433776388 0.1293333182497296 0.06786869663868422 0.02024492407080726 0.02699323209440968 10.154185039488656 0.044506398519596466 0.7417722423510893 0.23885129040003866 0.134883282948605 7.586430723176269 1.3789425058314873 1.033789521022351
GSD-48464 2.349287341389253 0.011807010130109763 0.006746862931491293 11.224572600512369 0.018338644902977208 0.02391997161257997 -10.728147632079503 0.15218072601021326 0.0832635556293635 0.3377665844949014 0.039391427061872486 0.06302628329899601 10.311758810362731 0.032323162191006324 0.8286930931425092 0.18602566240363086 0.06981307860971145 4.939350875605686 0.4646972601724535 0.17375958453164486
